Estudiante,Región,Nivel,Grado,Institución Educativa,Ambito,Sexo,R Producción de textos,Año,ANALISIS,PADD-R,ID IE,ID2,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Año.1,#
525,48. Piura,Primaria,2 Primaria,14924 DANIEL ALCIDES CARRION,Rural,Masculino,Inicio,2023,2023 Y 2024,PADD 2023 Y 2024,14924 DAC,14924 DANIEL ALCIDES CARRION2 Primaria,,,,,,,,,,,,,,,,,,,,,,,
526,48. Piura,Primaria,2 Primaria,14924 DANIEL ALCIDES CARRION,Rural,Femenino,Inicio,2023,2023 Y 2024,PADD 2023 Y 2024,14924 DAC,14924 DANIEL ALCIDES CARRION2 Primaria,,,,,,,,,,,,,,,,,,,,,,,
527,48. Piura,Primaria,2 Primaria,14924 DANIEL ALCIDES CARRION,Rural,Femenino,Inicio,2023,2023 Y 2024,PADD 2023 Y 2024,14924 DAC,14924 DANIEL ALCIDES CARRION2 Primaria,,,,,,,,,,,,,,,,,,,,,,,
528,48. Piura,Primaria,2 Primaria,14924 DANIEL ALCIDES CARRION,Rural,Masculino,Inicio,2023,2023 Y 2024,PADD 2023 Y 2024,14924 DAC,14924 DANIEL ALCIDES CARRION2 Primaria,,,,,,,,,,,,,,,,,,,,,,,
529,48. Piura,Primaria,2 Primaria,14924 DANIEL ALCIDES CARRION,Rural,Femenino,Proceso,2023,2023 Y 2024,PADD 2023 Y 2024,14924 DAC,14924 DANIEL ALCIDES CARRION2 Primaria,,,,,,,,,,,,,,,,,,,,,,,
530,48. Piura,Primaria,2 Primaria,14924 DANIEL ALCIDES CARRION,Rural,Femenino,Inicio,2023,2023 Y 2024,PADD 2023 Y 2024,14924 DAC,14924 DANIEL ALCIDES CARRION2 Primaria,,,,,,,,,,,,,,,,,,,,,,,
531,48. Piura,Primaria,2 Primaria,14924 DANIEL ALCIDES CARRION,Rural,Femenino,Proceso,2023,2023 Y 2024,PADD 2023 Y 2024,14924 DAC,14924 DANIEL ALCIDES CARRION2 Primaria,,,,,,,,,,,,,,,,,,,,,,,
532,48. Piura,Primaria,2 Primaria,14924 DANIEL ALCIDES CARRION,Rural,Femenino,Inicio,2023,2023 Y 2024,PADD 2023 Y 2024,14924 DAC,14924 DANIEL ALCIDES CARRION2 Primaria,,,,,,,,,,,,,,,,,,,,,,,
533,48. Piura,Primaria,2 Primaria,14924 DANIEL ALCIDES CARRION,Rural,Femenino,Proceso,2023,2023 Y 2024,PADD 2023 Y 2024,14924 DAC,14924 DANIEL ALCIDES CARRION2 Primaria,,,,,,,,,,,,,,,,,,,,,,,
534,48. Piura,Primaria,2 Primaria,14924 DANIEL ALCIDES CARRION,Rural,Femenino,Inicio,2023,2023 Y 2024,PADD 2023 Y 2024,14924 DAC,14924 DANIEL ALCIDES CARRION2 Primaria,,,,,,,,,,,,,,,,,,,,,,,
535,48. Piura,Primaria,2 Primaria,14924 DANIEL ALCIDES CARRION,Rural,Femenino,Inicio,2023,2023 Y 2024,PADD 2023 Y 2024,14924 DAC,14924 DANIEL ALCIDES CARRION2 Primaria,,,,,,,,,,,,,,,,,,,,,,,
536,48. Piura,Primaria,2 Primaria,14924 DANIEL ALCIDES CARRION,Rural,Femenino,Inicio,2023,2023 Y 2024,PADD 2023 Y 2024,14924 DAC,14924 DANIEL ALCIDES CARRION2 Primaria,,,,,,,,,,,,,,,,,,,,,,,
537,48. Piura,Primaria,2 Primaria,14924 DANIEL ALCIDES CARRION,Rural,Femenino,Inicio,2023,2023 Y 2024,PADD 2023 Y 2024,14924 DAC,14924 DANIEL ALCIDES CARRION2 Primaria,,,,,,,,,,,,,,,,,,,,,,,
538,48. Piura,Primaria,2 Primaria,14924 DANIEL ALCIDES CARRION,Rural,Femenino,Inicio,2023,2023 Y 2024,PADD 2023 Y 2024,14924 DAC,14924 DANIEL ALCIDES CARRION2 Primaria,,,,,,,,,,,,,,,,,,,,,,,
539,48. Piura,Primaria,2 Primaria,14924 DANIEL ALCIDES CARRION,Rural,Masculino,Inicio,2023,2023 Y 2024,PADD 2023 Y 2024,14924 DAC,14924 DANIEL ALCIDES CARRION2 Primaria,,,,,,,,,,,,,,,,,,,,,,,
540,48. Piura,Primaria,2 Primaria,14924 DANIEL ALCIDES CARRION,Rural,Masculino,Inicio,2023,2023 Y 2024,PADD 2023 Y 2024,14924 DAC,14924 DANIEL ALCIDES CARRION2 Primaria,,,,,,,,,,,,,,,,,,,,,,,
541,48. Piura,Primaria,2 Primaria,14924 DANIEL ALCIDES CARRION,Rural,Masculino,Proceso,2023,2023 Y 2024,PADD 2023 Y 2024,14924 DAC,14924 DANIEL ALCIDES CARRION2 Primaria,,,,,,,,,,,,,,,,,,,,,,,
542,48. Piura,Primaria,2 Primaria,14924 DANIEL ALCIDES CARRION,Rural,Femenino,Inicio,2023,2023 Y 2024,PADD 2023 Y 2024,14924 DAC,14924 DANIEL ALCIDES CARRION2 Primaria,,,,,,,,,,,,,,,,,,,,,,,
543,48. Piura,Primaria,2 Primaria,14924 DANIEL ALCIDES CARRION,Rural,Masculino,Inicio,2023,2023 Y 2024,PADD 2023 Y 2024,14924 DAC,14924 DANIEL ALCIDES CARRION2 Primaria,,,,,,,,,,,,,,,,,,,,,,,
544,48. Piura,Primaria,2 Primaria,14924 DANIEL ALCIDES CARRION,Rural,Masculino,Inicio,2023,2023 Y 2024,PADD 2023 Y 2024,14924 DAC,14924 DANIEL ALCIDES CARRION2 Primaria,,,,,,,,,,,,,,,,,,,,,,,
545,48. Piura,Primaria,2 Primaria,14924 DANIEL ALCIDES CARRION,Rural,Masculino,Inicio,2023,2023 Y 2024,PADD 2023 Y 2024,14924 DAC,14924 DANIEL ALCIDES CARRION2 Primaria,,,,,,,,,,,,,,,,,,,,,,,
546,48. Piura,Primaria,2 Primaria,14924 DANIEL ALCIDES CARRION,Rural,Masculino,Inicio,2023,2023 Y 2024,PADD 2023 Y 2024,14924 DAC,14924 DANIEL ALCIDES CARRION2 Primaria,,,,,,,,,,,,,,,,,,,,,,,
547,48. Piura,Primaria,6 Primaria,14045,Rural,Femenino,Inicio,2023,2023 Y 2024,SOLO 2023,14045 Miraflores Bajo,140456 Primaria,,,,,,,,,,,,,,,,,,,,,,,
548,48. Piura,Primaria,6 Primaria,14045,Rural,Femenino,Proceso,2023,2023 Y 2024,SOLO 2023,14045 Miraflores Bajo,140456 Primaria,,,,,,,,,,,,,,,,,,,,,,,
549,48. Piura,Primaria,6 Primaria,14045,Rural,Masculino,Proceso,2023,2023 Y 2024,SOLO 2023,14045 Miraflores Bajo,140456 Primaria,,,,,,,,,,,,,,,,,,,,,,,
550,48. Piura,Primaria,6 Primaria,15220,Rural,Masculino,Proceso,2023,2023 Y 2024,SOLO 2023,15220 Miraflores Alto,152206 Primaria,,,,,,,,,,,,,,,,,,,,,,,
551,48. Piura,Primaria,2 Primaria,20123,Rural,Masculino,Proceso,2023,2023 Y 2024,SOLO 2023,20123 Cruce de Vega,201232 Primaria,,,,,,,,,,,,,,,,,,,,,,,
552,48. Piura,Primaria,2 Primaria,20123,Rural,Masculino,Proceso,2023,2023 Y 2024,SOLO 2023,20123 Cruce de Vega,201232 Primaria,,,,,,,,,,,,,,,,,,,,,,,
553,48. Piura,Primaria,2 Primaria,20123,Rural,Femenino,Proceso,2023,2023 Y 2024,SOLO 2023,20123 Cruce de Vega,201232 Primaria,,,,,,,,,,,,,,,,,,,,,,,
554,48. Piura,Primaria,2 Primaria,20123,Rural,Masculino,Proceso,2023,2023 Y 2024,SOLO 2023,20123 Cruce de Vega,201232 Primaria,,,,,,,,,,,,,,,,,,,,,,,
555,48. Piura,Primaria,2 Primaria,20123,Rural,Femenino,Proceso,2023,2023 Y 2024,SOLO 2023,20123 Cruce de Vega,201232 Primaria,,,,,,,,,,,,,,,,,,,,,,,
556,48. Piura,Primaria,2 Primaria,20123,Rural,Femenino,Inicio,2023,2023 Y 2024,SOLO 2023,20123 Cruce de Vega,201232 Primaria,,,,,,,,,,,,,,,,,,,,,,,
557,48. Piura,Primaria,2 Primaria,20123,Rural,Femenino,Proceso,2023,2023 Y 2024,SOLO 2023,20123 Cruce de Vega,201232 Primaria,,,,,,,,,,,,,,,,,,,,,,,
558,48. Piura,Primaria,2 Primaria,14141,Rural,Femenino,Proceso,2023,2023 Y 2024,PADD 2023 Y 2024,14141 Pueblo Nuevo,141412 Primaria,,,,,,,,,,,,,,,,,,,,,,,
559,48. Piura,Primaria,2 Primaria,14141,Rural,Femenino,Proceso,2023,2023 Y 2024,PADD 2023 Y 2024,14141 Pueblo Nuevo,141412 Primaria,,,,,,,,,,,,,,,,,,,,,,,
560,48. Piura,Primaria,4 Primaria,14141,Rural,Masculino,Proceso,2023,2023 Y 2024,PADD 2023 Y 2024,14141 Pueblo Nuevo,141414 Primaria,,,,,,,,,,,,,,,,,,,,,,,
561,48. Piura,Primaria,4 Primaria,14141,Rural,Masculino,Inicio,2023,2023 Y 2024,PADD 2023 Y 2024,14141 Pueblo Nuevo,141414 Primaria,,,,,,,,,,,,,,,,,,,,,,,
562,48. Piura,Primaria,4 Primaria,14141,Rural,Masculino,Inicio,2023,2023 Y 2024,PADD 2023 Y 2024,14141 Pueblo Nuevo,141414 Primaria,,,,,,,,,,,,,,,,,,,,,,,
563,48. Piura,Primaria,4 Primaria,14141,Rural,Masculino,Inicio,2023,2023 Y 2024,PADD 2023 Y 2024,14141 Pueblo Nuevo,141414 Primaria,,,,,,,,,,,,,,,,,,,,,,,
564,48. Piura,Primaria,4 Primaria,14141,Rural,Masculino,Proceso,2023,2023 Y 2024,PADD 2023 Y 2024,14141 Pueblo Nuevo,141414 Primaria,,,,,,,,,,,,,,,,,,,,,,,
565,48. Piura,Primaria,4 Primaria,14141,Rural,Masculino,Proceso,2023,2023 Y 2024,PADD 2023 Y 2024,14141 Pueblo Nuevo,141414 Primaria,,,,,,,,,,,,,,,,,,,,,,,
566,48. Piura,Primaria,6 Primaria,14141,Rural,Masculino,Proceso,2023,2023 Y 2024,PADD 2023 Y 2024,14141 Pueblo Nuevo,141416 Primaria,,,,,,,,,,,,,,,,,,,,,,,
567,48. Piura,Primaria,6 Primaria,14141,Rural,Masculino,Proceso,2023,2023 Y 2024,PADD 2023 Y 2024,14141 Pueblo Nuevo,141416 Primaria,,,,,,,,,,,,,,,,,,,,,,,
568,48. Piura,Primaria,6 Primaria,14141,Rural,Masculino,Proceso,2023,2023 Y 2024,PADD 2023 Y 2024,14141 Pueblo Nuevo,141416 Primaria,,,,,,,,,,,,,,,,,,,,,,,
569,48. Piura,Primaria,6 Primaria,14141,Rural,Masculino,Proceso,2023,2023 Y 2024,PADD 2023 Y 2024,14141 Pueblo Nuevo,141416 Primaria,,,,,,,,,,,,,,,,,,,,,,,
570,48. Piura,Primaria,6 Primaria,14141,Rural,Femenino,Proceso,2023,2023 Y 2024,PADD 2023 Y 2024,14141 Pueblo Nuevo,141416 Primaria,,,,,,,,,,,,,,,,,,,,,,,
571,48. Piura,Primaria,2 Primaria,15304,Rural,Masculino,Inicio,2023,2023 Y 2024,SOLO 2023,15304 Guaraguaos.B,153042 Primaria,,,,,,,,,,,,,,,,,,,,,,,
572,48. Piura,Primaria,2 Primaria,15304,Rural,Femenino,Proceso,2023,2023 Y 2024,SOLO 2023,15304 Guaraguaos.B,153042 Primaria,,,,,,,,,,,,,,,,,,,,,,,
573,48. Piura,Primaria,2 Primaria,15304,Rural,Femenino,Inicio,2023,2023 Y 2024,SOLO 2023,15304 Guaraguaos.B,153042 Primaria,,,,,,,,,,,,,,,,,,,,,,,
574,48. Piura,Primaria,2 Primaria,15304,Rural,Masculino,Proceso,2023,2023 Y 2024,SOLO 2023,15304 Guaraguaos.B,153042 Primaria,,,,,,,,,,,,,,,,,,,,,,,
575,48. Piura,Primaria,4 Primaria,15304,Rural,Masculino,Proceso,2023,2023 Y 2024,SOLO 2023,15304 Guaraguaos.B,153044 Primaria,,,,,,,,,,,,,,,,,,,,,,,
576,48. Piura,Primaria,4 Primaria,15304,Rural,Masculino,Inicio,2023,2023 Y 2024,SOLO 2023,15304 Guaraguaos.B,153044 Primaria,,,,,,,,,,,,,,,,,,,,,,,
577,48. Piura,Primaria,4 Primaria,15304,Rural,Femenino,Inicio,2023,2023 Y 2024,SOLO 2023,15304 Guaraguaos.B,153044 Primaria,,,,,,,,,,,,,,,,,,,,,,,
578,48. Piura,Primaria,4 Primaria,15304,Rural,Masculino,Inicio,2023,2023 Y 2024,SOLO 2023,15304 Guaraguaos.B,153044 Primaria,,,,,,,,,,,,,,,,,,,,,,,
579,48. Piura,Primaria,4 Primaria,15304,Rural,Femenino,Satisfactorio,2023,2023 Y 2024,SOLO 2023,15304 Guaraguaos.B,153044 Primaria,,,,,,,,,,,,,,,,,,,,,,,
580,48. Piura,Primaria,4 Primaria,15304,Rural,Masculino,Proceso,2023,2023 Y 2024,SOLO 2023,15304 Guaraguaos.B,153044 Primaria,,,,,,,,,,,,,,,,,,,,,,,
581,48. Piura,Primaria,4 Primaria,15304,Rural,Masculino,Proceso,2023,2023 Y 2024,SOLO 2023,15304 Guaraguaos.B,153044 Primaria,,,,,,,,,,,,,,,,,,,,,,,
582,48. Piura,Primaria,6 Primaria,15304,Rural,Masculino,Inicio,2023,2023 Y 2024,SOLO 2023,15304 Guaraguaos.B,153046 Primaria,,,,,,,,,,,,,,,,,,,,,,,
583,48. Piura,Primaria,6 Primaria,15304,Rural,Masculino,Proceso,2023,2023 Y 2024,SOLO 2023,15304 Guaraguaos.B,153046 Primaria,,,,,,,,,,,,,,,,,,,,,,,
584,48. Piura,Primaria,6 Primaria,15304,Rural,Masculino,Proceso,2023,2023 Y 2024,SOLO 2023,15304 Guaraguaos.B,153046 Primaria,,,,,,,,,,,,,,,,,,,,,,,
585,48. Piura,Primaria,6 Primaria,15304,Rural,Femenino,Proceso,2023,2023 Y 2024,SOLO 2023,15304 Guaraguaos.B,153046 Primaria,,,,,,,,,,,,,,,,,,,,,,,
586,48. Piura,Primaria,6 Primaria,15304,Rural,Femenino,Proceso,2023,2023 Y 2024,SOLO 2023,15304 Guaraguaos.B,153046 Primaria,,,,,,,,,,,,,,,,,,,,,,,
587,48. Piura,Primaria,6 Primaria,15304,Rural,Masculino,Proceso,2023,2023 Y 2024,SOLO 2023,15304 Guaraguaos.B,153046 Primaria,,,,,,,,,,,,,,,,,,,,,,,
588,48. Piura,Primaria,6 Primaria,15304,Rural,Femenino,Inicio,2023,2023 Y 2024,SOLO 2023,15304 Guaraguaos.B,153046 Primaria,,,,,,,,,,,,,,,,,,,,,,,
589,48. Piura,Primaria,6 Primaria,15304,Rural,Femenino,Inicio,2023,2023 Y 2024,SOLO 2023,15304 Guaraguaos.B,153046 Primaria,,,,,,,,,,,,,,,,,,,,,,,
590,48. Piura,Primaria,2 Primaria,14975,Rural,Masculino,Inicio,2023,2023 Y 2024,PADD 2023 Y 2024,14975 El Carbon,149752 Primaria,,,,,,,,,,,,,,,,,,,,,,,
591,48. Piura,Primaria,2 Primaria,14975,Rural,Femenino,Proceso,2023,2023 Y 2024,PADD 2023 Y 2024,14975 El Carbon,149752 Primaria,,,,,,,,,,,,,,,,,,,,,,,
592,48. Piura,Primaria,2 Primaria,14975,Rural,Masculino,Proceso,2023,2023 Y 2024,PADD 2023 Y 2024,14975 El Carbon,149752 Primaria,,,,,,,,,,,,,,,,,,,,,,,
593,48. Piura,Primaria,2 Primaria,14975,Rural,Femenino,Inicio,2023,2023 Y 2024,PADD 2023 Y 2024,14975 El Carbon,149752 Primaria,,,,,,,,,,,,,,,,,,,,,,,
594,48. Piura,Primaria,2 Primaria,14975,Rural,Masculino,Inicio,2023,2023 Y 2024,PADD 2023 Y 2024,14975 El Carbon,149752 Primaria,,,,,,,,,,,,,,,,,,,,,,,
595,48. Piura,Primaria,2 Primaria,14975,Rural,Masculino,Inicio,2023,2023 Y 2024,PADD 2023 Y 2024,14975 El Carbon,149752 Primaria,,,,,,,,,,,,,,,,,,,,,,,
596,48. Piura,Primaria,2 Primaria,14975,Rural,Femenino,Proceso,2023,2023 Y 2024,PADD 2023 Y 2024,14975 El Carbon,149752 Primaria,,,,,,,,,,,,,,,,,,,,,,,
597,48. Piura,Primaria,2 Primaria,14975,Rural,Masculino,Inicio,2023,2023 Y 2024,PADD 2023 Y 2024,14975 El Carbon,149752 Primaria,,,,,,,,,,,,,,,,,,,,,,,
598,48. Piura,Primaria,2 Primaria,14975,Rural,Femenino,Proceso,2023,2023 Y 2024,PADD 2023 Y 2024,14975 El Carbon,149752 Primaria,,,,,,,,,,,,,,,,,,,,,,,
599,48. Piura,Primaria,6 Primaria,14975,Rural,Femenino,Satisfactorio,2023,2023 Y 2024,PADD 2023 Y 2024,14975 El Carbon,149756 Primaria,,,,,,,,,,,,,,,,,,,,,,,
600,48. Piura,Primaria,6 Primaria,14975,Rural,Femenino,Proceso,2023,2023 Y 2024,PADD 2023 Y 2024,14975 El Carbon,149756 Primaria,,,,,,,,,,,,,,,,,,,,,,,
601,48. Piura,Primaria,6 Primaria,14975,Rural,Femenino,Inicio,2023,2023 Y 2024,PADD 2023 Y 2024,14975 El Carbon,149756 Primaria,,,,,,,,,,,,,,,,,,,,,,,
602,48. Piura,Primaria,6 Primaria,14975,Rural,Femenino,Proceso,2023,2023 Y 2024,PADD 2023 Y 2024,14975 El Carbon,149756 Primaria,,,,,,,,,,,,,,,,,,,,,,,
603,48. Piura,Primaria,6 Primaria,14975,Rural,Masculino,Inicio,2023,2023 Y 2024,PADD 2023 Y 2024,14975 El Carbon,149756 Primaria,,,,,,,,,,,,,,,,,,,,,,,
604,48. Piura,Primaria,6 Primaria,14975,Rural,Femenino,Satisfactorio,2023,2023 Y 2024,PADD 2023 Y 2024,14975 El Carbon,149756 Primaria,,,,,,,,,,,,,,,,,,,,,,,
605,48. Piura,Primaria,6 Primaria,14975,Rural,Masculino,Proceso,2023,2023 Y 2024,PADD 2023 Y 2024,14975 El Carbon,149756 Primaria,,,,,,,,,,,,,,,,,,,,,,,
606,48. Piura,Primaria,6 Primaria,14975,Rural,Femenino,Proceso,2023,2023 Y 2024,PADD 2023 Y 2024,14975 El Carbon,149756 Primaria,,,,,,,,,,,,,,,,,,,,,,,
607,48. Piura,Primaria,6 Primaria,14975,Rural,Masculino,Inicio,2023,2023 Y 2024,PADD 2023 Y 2024,14975 El Carbon,149756 Primaria,,,,,,,,,,,,,,,,,,,,,,,
608,48. Piura,Primaria,6 Primaria,14975,Rural,Femenino,Proceso,2023,2023 Y 2024,PADD 2023 Y 2024,14975 El Carbon,149756 Primaria,,,,,,,,,,,,,,,,,,,,,,,
609,48. Piura,Primaria,6 Primaria,14975,Rural,Masculino,Proceso,2023,2023 Y 2024,PADD 2023 Y 2024,14975 El Carbon,149756 Primaria,,,,,,,,,,,,,,,,,,,,,,,
610,48. Piura,Primaria,6 Primaria,14975,Rural,Masculino,Proceso,2023,2023 Y 2024,PADD 2023 Y 2024,14975 El Carbon,149756 Primaria,,,,,,,,,,,,,,,,,,,,,,,
611,48. Piura,Primaria,6 Primaria,14975,Rural,Masculino,Inicio,2023,2023 Y 2024,PADD 2023 Y 2024,14975 El Carbon,149756 Primaria,,,,,,,,,,,,,,,,,,,,,,,
612,48. Piura,Primaria,6 Primaria,14975,Rural,Masculino,Proceso,2023,2023 Y 2024,PADD 2023 Y 2024,14975 El Carbon,149756 Primaria,,,,,,,,,,,,,,,,,,,,,,,
613,48. Piura,Primaria,6 Primaria,14975,Rural,Femenino,Proceso,2023,2023 Y 2024,PADD 2023 Y 2024,14975 El Carbon,149756 Primaria,,,,,,,,,,,,,,,,,,,,,,,
614,48. Piura,Primaria,6 Primaria,14975,Rural,Femenino,Proceso,2023,2023 Y 2024,PADD 2023 Y 2024,14975 El Carbon,149756 Primaria,,,,,,,,,,,,,,,,,,,,,,,
615,48. Piura,Primaria,6 Primaria,14975,Rural,Masculino,Proceso,2023,2023 Y 2024,PADD 2023 Y 2024,14975 El Carbon,149756 Primaria,,,,,,,,,,,,,,,,,,,,,,,
616,48. Piura,Primaria,6 Primaria,14975,Rural,Masculino,Proceso,2023,2023 Y 2024,PADD 2023 Y 2024,14975 El Carbon,149756 Primaria,,,,,,,,,,,,,,,,,,,,,,,
617,48. Piura,Primaria,6 Primaria,14975,Rural,Femenino,Proceso,2023,2023 Y 2024,PADD 2023 Y 2024,14975 El Carbon,149756 Primaria,,,,,,,,,,,,,,,,,,,,,,,
618,48. Piura,Primaria,6 Primaria,14975,Rural,Masculino,Proceso,2023,2023 Y 2024,PADD 2023 Y 2024,14975 El Carbon,149756 Primaria,,,,,,,,,,,,,,,,,,,,,,,
619,48. Piura,Primaria,6 Primaria,14975,Rural,Femenino,Inicio,2023,2023 Y 2024,PADD 2023 Y 2024,14975 El Carbon,149756 Primaria,,,,,,,,,,,,,,,,,,,,,,,
620,48. Piura,Primaria,6 Primaria,14975,Rural,Femenino,Inicio,2023,2023 Y 2024,PADD 2023 Y 2024,14975 El Carbon,149756 Primaria,,,,,,,,,,,,,,,,,,,,,,,
621,48. Piura,Primaria,6 Primaria,14975,Rural,Femenino,Inicio,2023,2023 Y 2024,PADD 2023 Y 2024,14975 El Carbon,149756 Primaria,,,,,,,,,,,,,,,,,,,,,,,
622,47. Loreto,Primaria,2 Primaria,601448,Rural,Masculino,Proceso,2023,2023 Y 2024,PADD 2023 Y 2024,601448,6014482 Primaria,,,,,,,,,,,,,,,,,,,,,,,
623,47. Loreto,Primaria,2 Primaria,601448,Rural,Femenino,Satisfactorio,2023,2023 Y 2024,PADD 2023 Y 2024,601448,6014482 Primaria,,,,,,,,,,,,,,,,,,,,,,,
624,47. Loreto,Primaria,2 Primaria,601448,Rural,Masculino,Inicio,2023,2023 Y 2024,PADD 2023 Y 2024,601448,6014482 Primaria,,,,,,,,,,,,,,,,,,,,,,,
625,47. Loreto,Primaria,2 Primaria,601448,Rural,Masculino,Satisfactorio,2023,2023 Y 2024,PADD 2023 Y 2024,601448,6014482 Primaria,,,,,,,,,,,,,,,,,,,,,,,
626,47. Loreto,Primaria,2 Primaria,601448,Rural,Masculino,Inicio,2023,2023 Y 2024,PADD 2023 Y 2024,601448,6014482 Primaria,,,,,,,,,,,,,,,,,,,,,,,
627,47. Loreto,Primaria,2 Primaria,601448,Rural,Femenino,Proceso,2023,2023 Y 2024,PADD 2023 Y 2024,601148,6014482 Primaria,,,,,,,,,,,,,,,,,,,,,,,
628,47. Loreto,Primaria,2 Primaria,601448,Rural,Masculino,Proceso,2023,2023 Y 2024,PADD 2023 Y 2024,601448,6014482 Primaria,,,,,,,,,,,,,,,,,,,,,,,
629,47. Loreto,Primaria,2 Primaria,601448,Rural,Femenino,Proceso,2023,2023 Y 2024,PADD 2023 Y 2024,601448,6014482 Primaria,,,,,,,,,,,,,,,,,,,,,,,
630,47. Loreto,Primaria,4 Primaria,601448,Rural,Masculino,Satisfactorio,2023,LOS 3 AÑOS,PADD 2023 Y 2024,601448,6014484 Primaria,,,,,,,,,,,,,,,,,,,,,,,
631,47. Loreto,Primaria,4 Primaria,601448,Rural,Masculino,Inicio,2023,LOS 3 AÑOS,PADD 2023 Y 2024,601448,6014484 Primaria,,,,,,,,,,,,,,,,,,,,,,,
632,47. Loreto,Primaria,4 Primaria,601448,Rural,Masculino,Proceso,2023,LOS 3 AÑOS,PADD 2023 Y 2024,601448,6014484 Primaria,,,,,,,,,,,,,,,,,,,,,,,
633,47. Loreto,Primaria,4 Primaria,601448,Rural,Masculino,Inicio,2023,LOS 3 AÑOS,PADD 2023 Y 2024,601448,6014484 Primaria,,,,,,,,,,,,,,,,,,,,,,,
634,47. Loreto,Primaria,4 Primaria,601448,Rural,Masculino,Inicio,2023,LOS 3 AÑOS,PADD 2023 Y 2024,601448,6014484 Primaria,,,,,,,,,,,,,,,,,,,,,,,
635,47. Loreto,Primaria,4 Primaria,601448,Rural,Masculino,Proceso,2023,LOS 3 AÑOS,PADD 2023 Y 2024,601448,6014484 Primaria,,,,,,,,,,,,,,,,,,,,,,,
636,47. Loreto,Primaria,4 Primaria,601448,Rural,Masculino,Inicio,2023,LOS 3 AÑOS,PADD 2023 Y 2024,601448,6014484 Primaria,,,,,,,,,,,,,,,,,,,,,,,
637,47. Loreto,Primaria,6 Primaria,601448,Rural,Masculino,Inicio,2023,2023 Y 2024,PADD 2023 Y 2024,601448,6014486 Primaria,,,,,,,,,,,,,,,,,,,,,,,
638,47. Loreto,Primaria,6 Primaria,601448,Rural,Masculino,Satisfactorio,2023,2023 Y 2024,PADD 2023 Y 2024,601448,6014486 Primaria,,,,,,,,,,,,,,,,,,,,,,,
639,47. Loreto,Primaria,6 Primaria,601448,Rural,Femenino,Inicio,2023,2023 Y 2024,PADD 2023 Y 2024,601448,6014486 Primaria,,,,,,,,,,,,,,,,,,,,,,,
640,47. Loreto,Primaria,6 Primaria,601448,Rural,Masculino,Inicio,2023,2023 Y 2024,PADD 2023 Y 2024,601448,6014486 Primaria,,,,,,,,,,,,,,,,,,,,,,,
641,47. Loreto,Primaria,6 Primaria,601448,Rural,Masculino,Proceso,2023,2023 Y 2024,PADD 2023 Y 2024,601448,6014486 Primaria,,,,,,,,,,,,,,,,,,,,,,,
642,47. Loreto,Primaria,4 Primaria,601614,Rural,Masculino,Proceso,2023,2023 Y 2024,PADD 2023 Y 2024,601614,6016144 Primaria,,,,,,,,,,,,,,,,,,,,,,,
643,47. Loreto,Primaria,6 Primaria,601614,Rural,Masculino,Satisfactorio,2023,SOLO 2023,PADD 2023 Y 2024,601614,6016146 Primaria,,,,,,,,,,,,,,,,,,,,,,,
644,47. Loreto,Primaria,6 Primaria,601614,Rural,Femenino,Proceso,2023,SOLO 2023,PADD 2023 Y 2024,601614,6016146 Primaria,,,,,,,,,,,,,,,,,,,,,,,
645,47. Loreto,Primaria,6 Primaria,601614,Rural,Masculino,Proceso,2023,SOLO 2023,PADD 2023 Y 2024,601614,6016146 Primaria,,,,,,,,,,,,,,,,,,,,,,,
646,47. Loreto,Secundaria,2 Secundaria,EL MILAGRO,Rural,Femenino,Inicio,2023,LOS 3 AÑOS,NO PARTICIPÓ,El Milagro,EL MILAGRO2 Secundaria,,,,,,,,,,,,,,,,,,,,,,,
647,47. Loreto,Secundaria,2 Secundaria,EL MILAGRO,Rural,Masculino,Inicio,2023,LOS 3 AÑOS,NO PARTICIPÓ,El Milagro,EL MILAGRO2 Secundaria,,,,,,,,,,,,,,,,,,,,,,,
648,47. Loreto,Secundaria,2 Secundaria,EL MILAGRO,Rural,Femenino,Proceso,2023,LOS 3 AÑOS,NO PARTICIPÓ,El Milagro,EL MILAGRO2 Secundaria,,,,,,,,,,,,,,,,,,,,,,,
649,47. Loreto,Secundaria,2 Secundaria,EL MILAGRO,Rural,Masculino,Proceso,2023,LOS 3 AÑOS,NO PARTICIPÓ,El Milagro,EL MILAGRO2 Secundaria,,,,,,,,,,,,,,,,,,,,,,,
650,47. Loreto,Secundaria,2 Secundaria,EL MILAGRO,Rural,Masculino,Inicio,2023,LOS 3 AÑOS,NO PARTICIPÓ,El Milagro,EL MILAGRO2 Secundaria,,,,,,,,,,,,,,,,,,,,,,,
651,47. Loreto,Secundaria,2 Secundaria,EL MILAGRO,Rural,Masculino,Inicio,2023,LOS 3 AÑOS,NO PARTICIPÓ,El Milagro,EL MILAGRO2 Secundaria,,,,,,,,,,,,,,,,,,,,,,,
